;gauge_ID;issue_date;issue_time;fc_date;fc_value
148;hybas_1120661040;2024-09-29;2024-09-29 14:00:51.751079+00:00;2024-10-02;23.54547882080078
149;hybas_1120661040;2024-09-29;2024-09-29 14:00:51.751079+00:00;2024-10-03;23.190881729125977
150;hybas_1120661040;2024-09-29;2024-09-29 14:00:51.751079+00:00;2024-10-04;19.456859588623047
151;hybas_1120661040;2024-09-29;2024-09-29 14:00:51.751079+00:00;2024-10-05;17.52546501159668
152;hybas_1120661040;2024-09-30;2024-09-30 13:48:03.828857+00:00;2024-09-29;32.6231689453125
153;hybas_1120661040;2024-09-30;2024-09-30 13:48:03.828857+00:00;2024-09-30;26.938989639282227
154;hybas_1120661040;2024-09-30;2024-09-30 13:48:03.828857+00:00;2024-10-01;24.53508758544922
155;hybas_1120661040;2024-09-30;2024-09-30 13:48:03.828857+00:00;2024-10-02;22.806549072265625
156;hybas_1120661040;2024-09-30;2024-09-30 13:48:03.828857+00:00;2024-10-03;21.27602195739746
157;hybas_1120661040;2024-09-30;2024-09-30 13:48:03.828857+00:00;2024-10-04;20.031057357788086
158;hybas_1120661040;2024-09-30;2024-09-30 13:48:03.828857+00:00;2024-10-05;17.813825607299805
159;hybas_1120661040;2024-09-30;2024-09-30 13:48:03.828857+00:00;2024-10-06;18.166780471801758
160;hybas_1120661040;2024-10-01;2024-10-01 13:38:09.182168+00:00;2024-09-30;28.202653884887695
161;hybas_1120661040;2024-10-01;2024-10-01 13:38:09.182168+00:00;2024-10-01;28.39091682434082
162;hybas_1120661040;2024-10-01;2024-10-01 13:38:09.182168+00:00;2024-10-02;26.361906051635742
163;hybas_1120661040;2024-10-01;2024-10-01 13:38:09.182168+00:00;2024-10-03;26.00457191467285
164;hybas_1120661040;2024-10-01;2024-10-01 13:38:09.182168+00:00;2024-10-04;21.68943977355957
165;hybas_1120661040;2024-10-01;2024-10-01 13:38:09.182168+00:00;2024-10-05;19.57027816772461
166;hybas_1120661040;2024-10-01;2024-10-01 13:38:09.182168+00:00;2024-10-06;17.715187072753906
167;hybas_1120661040;2024-10-01;2024-10-01 13:38:09.182168+00:00;2024-10-07;21.447925567626953
168;hybas_1120661040;2024-10-02;2024-10-02 13:55:48.553461+00:00;2024-10-01;27.52968978881836
169;hybas_1120661040;2024-10-02;2024-10-02 13:55:48.553461+00:00;2024-10-02;22.791484832763672
170;hybas_1120661040;2024-10-02;2024-10-02 13:55:48.553461+00:00;2024-10-03;21.94817543029785
171;hybas_1120661040;2024-10-02;2024-10-02 13:55:48.553461+00:00;2024-10-04;17.711814880371094
172;hybas_1120661040;2024-10-02;2024-10-02 13:55:48.553461+00:00;2024-10-05;17.836162567138672
173;hybas_1120661040;2024-10-02;2024-10-02 13:55:48.553461+00:00;2024-10-06;18.441713333129883
174;hybas_1120661040;2024-10-02;2024-10-02 13:55:48.553461+00:00;2024-10-07;24.181623458862305
175;hybas_1120661040;2024-10-02;2024-10-02 13:55:48.553461+00:00;2024-10-08;36.09605407714844
176;hybas_1120661040;2024-10-03;2024-10-03 13:39:46.123855+00:00;2024-10-02;22.519948959350586
177;hybas_1120661040;2024-10-03;2024-10-03 13:39:46.123855+00:00;2024-10-03;20.454572677612305
178;hybas_1120661040;2024-10-03;2024-10-03 13:39:46.123855+00:00;2024-10-04;17.173410415649414
179;hybas_1120661040;2024-10-03;2024-10-03 13:39:46.123855+00:00;2024-10-05;15.689300537109375
180;hybas_1120661040;2024-10-03;2024-10-03 13:39:46.123855+00:00;2024-10-06;13.877129554748535
